Name: 0-0, Condition: 1, Run: 1, Date: 10/7/2019 9:34:41 AM, Testing: False
53.69699,0,7.791196,31.16478,-8.311717,7.074496
53.70699,0,8.543536,34.17414,-7.969975,6.994796
53.71699,0,9.189836,36.75934,-7.602382,6.918772
53.72699,0,9.721519,38.88607,-7.213521,6.846637
53.73699,0,10.13167,40.52667,-6.808255,6.778554
53.74699,0,10.41585,41.66339,-6.391621,6.714638
53.75698,0,10.57141,42.28566,-5.968764,6.654951
53.76698,0,10.59822,42.39289,-5.544836,6.599502
53.77698,0,10.49816,41.99266,-5.124909,6.548253
53.78698,0,10.27512,41.10048,-4.713904,6.501114
53.79698,0,9.935105,39.74042,-4.3165,6.457949
53.80698,0,9.486217,37.94487,-3.937051,6.418578
53.81697,0,8.938026,35.75211,-3.57953,6.382783
53.82697,0,8.301956,33.20782,-3.247452,6.350308
53.83697,0,7.590574,30.3623,-2.943829,6.32087
53.84697,0,6.81768,27.27072,-2.671122,6.294159
53.85697,0,5.998262,23.99305,-2.431191,6.269847
53.86697,0,5.14676,20.58704,-2.225321,6.247594
53.87696,0,4.27908,17.11632,-2.054157,6.227052
53.88696,0,3.410755,13.64302,-1.917727,6.207875
53.89696,0,2.557005,10.22802,-1.815447,6.18972
53.90696,0,1.732576,6.930304,-1.746144,6.172259
53.91696,0,0.9513548,3.805419,-1.70809,6.155178
53.92696,0,0.226171,0.904684,-1.699043,6.138187
53.93695,0,-0.4312546,-1.725019,-1.716293,6.121025
53.94695,0,-1.011324,-4.045297,-1.756746,6.103457
53.95695,0,-1.505505,-6.022019,-1.816967,6.085287
53.96695,0,-1.90714,-7.628559,-1.893252,6.066355
53.97695,0,-2.211806,-8.847225,-1.981724,6.046537
53.98695,0,-2.41675,-9.667001,-2.078394,6.025753
53.99694,0,-2.521537,-10.08615,-2.179256,6.003961
54.00694,0,-2.527552,-10.11021,-2.280358,5.981157
54.01694,0,-2.438478,-9.753913,-2.377897,5.957378
54.02694,0,-2.259517,-9.038069,-2.468278,5.932695
54.03694,0,-1.997786,-7.991145,-2.548189,5.907214
54.04694,0,-1.662277,-6.649107,-2.614681,5.881067
54.05693,0,-1.263147,-5.052588,-2.665206,5.854415
54.06693,0,-0.812125,-3.2485,-2.697691,5.827438
54.07693,0,-0.3215567,-1.286227,-2.710554,5.800333
54.08693,0,0.1949379,0.7797518,-2.702756,5.773305
54.09693,0,0.7233732,2.893493,-2.673821,5.746567
54.10693,0,1.250153,5.000614,-2.623815,5.720329
54.11692,0,1.761082,7.044326,-2.553372,5.694795
54.12692,0,2.242244,8.968975,-2.463682,5.670158
54.13692,0,2.680654,10.72262,-2.356456,5.646594
54.14692,0,3.063856,12.25542,-2.233902,5.624255
54.15692,0,3.380895,13.52358,-2.098666,5.603269
54.16692,0,3.621768,14.48707,-1.953795,5.583731
54.17691,0,3.777943,15.11177,-1.802678,5.565704
54.18691,0,3.843304,15.37322,-1.648945,5.549214
54.19691,0,3.812697,15.25079,-1.496437,5.53425
54.20691,0,3.683448,14.73379,-1.3491,5.520759
54.21691,0,3.454517,13.81807,-1.210919,5.508649
54.22691,0,3.127246,12.50898,-1.085829,5.497791
54.2369,0,2.704746,10.81898,-0.9776391,5.488015
54.2469,0,2.192284,8.769135,-0.8899477,5.479115
54.2569,0,1.597116,6.388462,-0.8260631,5.470854
54.2669,0,0.9277421,3.710968,-0.7889534,5.462965
54.2769,0,0.1947758,0.7791032,-0.7811624,5.455153
54.2869,0,-0.5897956,-2.359183,-0.8047542,5.447105
54.29689,0,-1.412904,-5.651615,-0.8612704,5.438493
54.30689,0,-2.260397,-9.04159,-0.9516863,5.428976
54.31689,0,-3.117434,-12.46973,-1.076384,5.418212
54.32689,0,-3.968726,-15.8749,-1.235133,5.405861
54.33689,0,-4.798426,-19.1937,-1.42707,5.39159
54.34689,0,-5.59193,-22.36772,-1.650747,5.375082
54.35688,0,-6.33395,-25.3358,-1.904105,5.356041
54.36688,0,-7.010133,-28.04053,-2.18451,5.334197
54.37688,0,-7.607247,-30.42899,-2.4888,5.309309
54.38688,0,-8.113061,-32.45224,-2.813323,5.281175
54.39688,0,-8.516988,-34.06795,-3.154002,5.249635
54.40688,0,-8.809851,-35.2394,-3.506396,5.214571
54.41687,0,-8.984406,-35.93763,-3.865772,5.175914
54.42687,0,-9.035531,-36.14212,-4.227193,5.133642
54.43687,0,-8.959992,-35.83997,-4.585593,5.087786
54.44687,0,-8.75655,-35.0262,-4.935855,5.038427
54.45687,0,-8.426466,-33.70586,-5.272914,4.985698
54.46687,0,-7.972954,-31.89182,-5.591832,4.92978
54.47686,0,-7.40131,-29.60524,-5.887885,4.870901
54.48686,0,-6.719171,-26.87668,-6.156651,4.809335
54.49686,0,-5.935983,-23.74393,-6.394091,4.745394
54.50686,0,-5.062597,-20.25039,-6.596594,4.679428
54.51686,0,-4.111764,-16.44706,-6.761065,4.611817
54.52686,0,-3.0978,-12.3912,-6.884977,4.542967
54.53685,0,-2.035706,-8.142823,-6.966405,4.473303
54.54685,0,-0.9418007,-3.767203,-7.004077,4.403263
54.55685,0,0.1674618,0.6698472,-6.997378,4.333289
54.56685,0,1.274886,5.099545,-6.946383,4.263825
54.57685,0,2.36329,9.45316,-6.851851,4.195306
54.58685,0,3.416575,13.6663,-6.715189,4.128154
54.59684,0,4.418405,17.67362,-6.538452,4.06277
54.60684,0,5.353321,21.41328,-6.324319,3.999527
54.61684,0,6.207307,24.82923,-6.076027,3.938766
54.62684,0,6.967618,27.87047,-5.797322,3.880793
54.63684,0,7.622966,30.49187,-5.492404,3.825869
54.64684,0,8.164053,32.65621,-5.165842,3.774211
54.65683,0,8.583179,34.33271,-4.822515,3.725986
54.66683,0,8.875316,35.50126,-4.467502,3.681311
54.67683,0,9.036961,36.14784,-4.106024,3.64025
54.68683,0,9.067122,36.26849,-3.743339,3.602817
54.69683,0,8.966947,35.86779,-3.384661,3.56897
54.70683,0,8.739789,34.95916,-3.035069,3.53862
54.71682,0,8.391132,33.56453,-2.699424,3.511626
54.72682,0,7.928455,31.71382,-2.382286,3.487803
54.73682,-0.01903154,7.361367,29.36934,-2.088593,3.466917
54.74682,-0.01903154,6.700414,26.72553,-1.821337,3.448704
54.75682,-0.7661583,5.958388,20.76892,-1.613648,3.432567
54.76682,-1.083772,5.149074,16.26121,-1.451036,3.418057
54.77681,-1.083772,4.287273,12.814,-1.322896,3.404828
54.78681,-1.616142,3.388571,7.089715,-1.251999,3.392308
54.79681,-1.616142,2.468951,3.411235,-1.217887,3.380129
54.80681,-1.749518,1.545043,-0.8178997,-1.226066,3.367868
54.81681,-1.802642,0.6320097,-4.682527,-1.272891,3.355139
54.82681,-1.802642,-0.2539329,-8.226297,-1.355154,3.341588
54.8368,-1.723521,-1.097983,-11.28601,-1.468014,3.326908
54.8468,-1.723521,-1.886005,-14.4381,-1.612395,3.310784
54.8568,-1.573191,-2.605289,-16.71392,-1.779534,3.292988
54.8668,-1.090554,-3.244329,-17.33953,-1.952929,3.273459
54.8768,-1.090554,-3.793479,-19.53613,-2.148291,3.251976
54.8868,-0.3309937,-4.244503,-18.30198,-2.331311,3.228663
54.89679,-0.3309937,-4.591791,-19.69114,-2.528222,3.203381
54.90679,0,-4.830902,-19.32361,-2.721458,3.176166
54.91679,0,-4.959984,-19.83994,-2.919858,3.146968
54.92679,0,-4.979287,-19.91715,-3.119029,3.115777
54.93679,0,-4.89075,-19.563,-3.314659,3.082631
54.94678,0,-4.698847,-18.79539,-3.502613,3.047605
54.95678,0,-4.409468,-17.63787,-3.678992,3.010815
54.96678,0,-4.031064,-16.12425,-3.840234,2.972412
54.97678,0,-3.57249,-14.28996,-3.983134,2.932581
54.98678,0,-3.045167,-12.18067,-4.10494,2.891531
54.99678,0,-2.461155,-9.844619,-4.203387,2.849498
55.00677,0,-1.833883,-7.335533,-4.276742,2.80673
55.01677,0,-1.177073,-4.708291,-4.323825,2.763492
55.02677,0,-0.50533,-2.02132,-4.344038,2.720052
55.03677,0,0.1669804,0.6679217,-4.337359,2.676678
55.04677,0,0.8248648,3.299459,-4.304364,2.633634
55.05677,0,1.455124,5.820497,-4.246159,2.591173
55.06676,0,2.043922,8.17569,-4.164402,2.549529
55.07676,0,2.578693,10.31477,-4.061255,2.508916
55.08676,0,3.048203,12.19281,-3.939326,2.469523
55.09676,0,3.442388,13.76955,-3.801631,2.431507
55.10676,0,3.752915,15.01166,-3.651514,2.394991
55.11676,0,3.973056,15.89222,-3.492592,2.360065
55.12675,0,4.097976,16.3919,-3.328673,2.326779
55.13675,0,4.124907,16.49963,-3.163677,2.295142
55.14675,0,4.052908,16.21163,-3.00156,2.265126
55.15675,0,3.883109,15.53243,-2.846236,2.236664
55.16675,0,3.618645,14.47458,-2.70149,2.209649
55.17675,0,3.264634,13.05854,-2.570904,2.18394
55.18674,0,2.827971,11.31188,-2.457786,2.159362
55.19674,0,2.317357,9.269429,-2.365091,2.135711
55.20674,0,1.74324,6.97296,-2.295362,2.112757
55.21674,0,1.116618,4.466472,-2.250697,2.09025
55.22674,0,0.4505251,1.8021,-2.232676,2.067924
55.23674,0,-0.2415507,-0.9662027,-2.242338,2.045501
55.24673,0,-0.9452447,-3.780979,-2.280148,2.022699
55.25673,0,-1.646099,-6.584398,-2.345992,1.999239
55.26673,0,-2.329266,-9.317062,-2.439162,1.974848
55.27673,0,-2.980424,-11.92169,-2.558379,1.949264
55.28673,0,-3.585042,-14.34017,-2.701781,1.922246
55.29673,0,-4.130721,-16.52288,-2.86701,1.893576
55.30672,0,-4.604671,-18.41869,-3.051197,1.863064
55.31672,0,-4.996052,-19.98421,-3.251039,1.830554
55.32672,0,-5.295103,-21.18041,-3.462843,1.795925
55.33672,0,-5.494147,-21.97659,-3.682609,1.759099
55.34672,0,-5.586874,-22.3475,-3.906084,1.720038
55.35672,0,-5.569382,-22.27753,-4.128859,1.67875
55.36671,0,-5.439454,-21.75781,-4.346437,1.635285
55.37671,0,-5.197029,-20.78812,-4.554318,1.589742
55.38671,0,-4.844402,-19.37761,-4.748094,1.542261
55.39671,0,-4.385528,-17.54211,-4.923515,1.493026
55.40671,0,-3.826877,-15.30751,-5.076591,1.44226
55.41671,0,-3.176389,-12.70556,-5.203646,1.390224
55.4267,0,-2.444188,-9.776751,-5.301414,1.337209
55.4367,0,-1.641708,-6.566831,-5.367082,1.283539
55.4467,0,-0.7824571,-3.129828,-5.39838,1.229555
55.4567,0,0.1201954,0.4807815,-5.393572,1.175619
55.4667,0,1.050565,4.202261,-5.351549,1.122104
55.4767,0,1.992994,7.971975,-5.27183,1.069385
55.48669,0,2.931028,11.72411,-5.154589,1.01784
55.49669,0,3.84843,15.39372,-5.000651,0.967833
55.50669,0,4.728898,18.91559,-4.811495,0.9197181
55.51669,0,5.556693,22.22677,-4.589228,0.8738258
55.52669,0,6.316553,25.26621,-4.336565,0.8304601
55.53669,0,6.995106,27.98042,-4.056761,0.7898925
55.54668,0,7.579294,30.31718,-3.753589,0.7523566
55.55668,0,8.057906,32.23162,-3.431273,0.7180439
55.56668,0,8.421401,33.6856,-3.094417,0.6870997
55.57668,0,8.662148,34.64859,-2.747931,0.6596204
55.58668,0,8.774555,35.09822,-2.396949,0.6356509
55.59668,0,8.755091,35.02036,-2.046746,0.6151835
55.60667,0,8.602485,34.40994,-1.702646,0.598157
55.61667,0,8.31771,33.27084,-1.369938,0.5844576
55.62667,0,7.90376,31.61504,-1.053787,0.5739198
55.63667,0,7.366058,29.46423,-0.759145,0.5663283
55.64667,0,6.711821,26.84728,-0.4906722,0.5614216
55.65667,0,5.950493,23.80197,-0.2526525,0.5588951
55.66666,0,5.093136,20.37255,-0.04892702,0.5584058
55.67666,0,4.152316,16.60926,0.1171656,0.5595775
55.68666,0,3.142616,12.57046,0.2428703,0.5620062
55.69666,0,2.078408,8.313631,0.3260066,0.5652663
55.70666,0,0.9761869,3.904748,0.365054,0.5689168
55.71666,0,-0.1475381,-0.5901522,0.3591525,0.5725083
55.72665,0,-1.27568,-5.102718,0.3081253,0.5755896
55.73665,0,-2.391474,-9.565895,0.2124664,0.5777143
55.74665,0,-3.478057,-13.91223,0.07334414,0.5784477
55.75665,0,-4.519613,-18.07845,-0.1074404,0.5773733
55.76665,0,-5.500412,-22.00165,-0.3274569,0.5740987
55.77665,0,-6.407176,-25.6287,-0.5837439,0.5682613
55.78664,0,-7.226672,-28.90669,-0.8728107,0.5595332
55.79664,0,-7.947918,-31.79167,-1.190727,0.5476259
55.80664,0,-8.561338,-34.24535,-1.533181,0.5322941
55.81664,0,-9.059528,-36.23811,-1.895562,0.5133384
55.82664,0,-9.437111,-37.74844,-2.273046,0.490608
55.83664,0,-9.690578,-38.76231,-2.66067,0.4640013
55.84663,0,-9.818995,-39.27598,-3.053429,0.433467
55.85663,0,-9.823019,-39.29208,-3.44635,0.3990035
55.86663,0,-9.705982,-38.82393,-3.834589,0.3606576
55.87663,0,-9.472831,-37.89132,-4.213503,0.3185225
55.88663,0,-9.130844,-36.52338,-4.578737,0.2727352
55.89663,0,-8.688739,-34.75496,-4.926286,0.2234723
55.90662,0,-8.157155,-32.62862,-5.252573,0.1709466
55.91662,0,-7.547888,-30.19155,-5.554488,0.1154017
55.92662,0,-6.874524,-27.49809,-5.829469,0.05710701
55.93662,0,-6.15025,-24.601,-6.075479,-0.00364778
55.94662,0,-5.390213,-21.56085,-6.291088,-0.06655865
55.95662,0,-4.6094,-18.4376,-6.475464,-0.1313133
55.96661,0,-3.823044,-15.29218,-6.628386,-0.1975971
55.97661,0,-3.046145,-12.18458,-6.750231,-0.2650995
55.98661,0,-2.293201,-9.172805,-6.841959,-0.3335191
55.99661,0,-1.57802,-6.312081,-6.90508,-0.4025699
56.00661,0,-0.9136785,-3.654714,-6.941628,-0.4719861
56.01661,0,-0.3111806,-1.244722,-6.954075,-0.5415269
56.0266,0,0.2190066,0.8760265,-6.945314,-0.61098
56.0366,0,0.6683726,2.67349,-6.91858,-0.6801658
56.0466,0,1.030147,4.120587,-6.877374,-0.7489396
56.0566,0,1.299509,5.198035,-6.825393,-0.8171935
56.0666,0,1.473469,5.893875,-6.766454,-0.8848581
56.0766,0,1.55127,6.20508,-6.704403,-0.9519021
56.08659,0,1.534063,6.136252,-6.643041,-1.018332
56.09659,0,1.424892,5.699568,-6.586045,-1.084193
56.10659,0,1.22878,4.915118,-6.536894,-1.149562
56.11659,0,0.9526384,3.810554,-6.498788,-1.21455
56.12659,0,0.6051384,2.420554,-6.474583,-1.279295
56.13659,0,0.1961385,0.7845538,-6.466737,-1.343963
56.14658,0,-0.2628457,-1.051383,-6.477251,-1.408735
56.15658,0,-0.7595393,-3.038157,-6.507633,-1.473812
56.16658,0,-1.280153,-5.120611,-6.558839,-1.5394
56.17658,0,-1.811772,-7.247088,-6.63131,-1.605713
56.18658,0,-2.339738,-9.358952,-6.724899,-1.672962
56.19658,0,-2.850144,-11.40057,-6.838904,-1.741351
56.20657,0,-3.328873,-13.31549,-6.972059,-1.811072
56.21657,0,-3.762825,-15.0513,-7.122572,-1.882298
56.22657,0,-4.139301,-16.5572,-7.288145,-1.955179
56.23657,0,-4.446989,-17.78795,-7.466024,-2.029839
56.24657,0,-4.675323,-18.70129,-7.653037,-2.10637
56.25657,0,-4.816263,-19.26505,-7.845687,-2.184827
56.26656,0,-4.86245,-19.4498,-8.040185,-2.265229
56.27656,0,-4.808619,-19.23448,-8.23253,-2.347554
56.28656,0,-4.651637,-18.60655,-8.418595,-2.43174
56.29656,0,-4.3901,-17.5604,-8.594199,-2.517682
56.30656,0,-4.024997,-16.09999,-8.755199,-2.605234
56.31656,0,-3.55898,-14.23592,-8.897558,-2.694209
56.32655,0,-2.997276,-11.9891,-9.017449,-2.784384
56.33655,0,-2.346227,-9.38491,-9.111299,-2.875497
56.34655,0,-1.614735,-6.458942,-9.175888,-2.967256
56.35655,0,-0.8130633,-3.252253,-9.20841,-3.05934
56.36655,0,0.04694291,0.1877716,-9.206532,-3.151405
56.37654,0,0.9521965,3.808786,-9.168445,-3.24309
56.38654,0,1.88841,7.55364,-9.092908,-3.334019
56.39654,0,2.840674,11.3627,-8.97928,-3.423811
56.40654,0,3.79297,15.17188,-8.827561,-3.512087
56.41654,0,4.730322,18.92129,-8.638349,-3.598471
56.42654,0,5.63653,22.54612,-8.412888,-3.6826
56.43653,0,6.496105,25.98442,-8.153044,-3.76413
56.44653,0,7.294184,29.17674,-7.861276,-3.842743
56.45653,0,8.016776,32.0671,-7.540605,-3.918149
56.46653,0,8.650917,34.60367,-7.194568,-3.990094
56.47653,0.9057503,9.18522,40.36388,-6.790929,-4.058004
56.48653,1.893631,9.609426,46.01223,-6.330807,-4.121312
56.49652,1.893631,9.915961,47.23837,-5.858424,-4.179896
56.50652,2.393222,10.09823,49.96581,-5.358766,-4.233484
56.51652,2.393222,10.15217,50.18156,-4.85695,-4.282053
56.52652,3.347194,10.07564,53.69134,-4.320037,-4.325254
56.53652,4.257084,9.868932,56.50406,-3.754996,-4.362804
56.54652,4.257084,9.53421,55.16518,-3.203345,-4.394837
56.55651,4.692248,9.076354,55.07441,-2.652601,-4.421363
56.56651,4.692248,8.501573,52.77528,-2.124848,-4.442612
56.57651,5.485717,7.818505,53.21689,-1.592679,-4.458539
56.58651,6.006785,7.037756,52.17817,-1.070897,-4.469247
56.59651,6.006785,6.171212,48.71199,-0.5837772,-4.475085
56.60651,6.154854,5.232663,45.55006,-0.1282766,-4.476368
56.6165,6.154854,4.236668,41.56609,0.2873843,-4.473494
56.6265,6.198935,3.199179,37.59245,0.6633088,-4.466861
56.6365,6.051996,2.136845,32.75536,0.9908624,-4.456952
56.6465,6.051996,1.065954,28.4718,1.27558,-4.444196
56.6565,5.888103,0.003674271,23.56711,1.511252,-4.429084
56.6665,5.888103,-1.032994,19.42044,1.705456,-4.412029
56.67649,5.451808,-2.027914,13.69558,1.842412,-4.393605
56.68649,5.005341,-2.96529,8.160204,1.924014,-4.374365
56.69649,5.005341,-3.830759,4.698327,1.970997,-4.354655
56.70649,4.587131,-4.610848,-0.09486961,1.970048,-4.334955
56.71649,4.587131,-5.293659,-2.826115,1.941787,-4.315537
56.72649,4.422107,-5.869636,-5.790113,1.883886,-4.296698
56.73648,4.202829,-6.330164,-8.509342,1.798793,-4.27871
56.74648,4.202829,-6.669208,-9.865517,1.700137,-4.261709
56.75648,4.133882,-6.882548,-10.99467,1.590191,-4.245807
56.76648,4.133882,-6.968409,-11.33811,1.47681,-4.231039
56.77648,4.133882,-6.926981,-11.1724,1.365086,-4.217388
56.78648,4.133882,-6.760846,-10.50786,1.260007,-4.204788
56.79647,4.133882,-6.474748,-9.363466,1.166372,-4.193124
56.80647,4.125969,-6.075051,-7.796329,1.088409,-4.18224
56.81647,4.125969,-5.570434,-5.777859,1.03063,-4.171934
56.82647,3.994854,-4.97125,-3.905582,0.9915746,-4.162018
56.83647,3.867131,-4.289335,-1.688816,0.9746865,-4.152271
56.84647,3.867131,-3.53792,1.316842,0.9878549,-4.142392
56.85646,3.794791,-2.731296,4.253983,1.030395,-4.132088
56.86646,3.794791,-1.884564,7.640912,1.106804,-4.12102
56.87646,3.665938,-1.013769,10.60868,1.212891,-4.108891
56.88646,3.544996,-0.1340913,13.64362,1.349327,-4.095398
56.89646,3.544996,0.7382281,17.13289,1.520656,-4.080192
56.90646,3.467005,1.587537,20.21817,1.722837,-4.062963
56.91645,3.467005,2.39896,23.46386,1.957476,-4.043389
56.92645,3.317806,3.158234,25.90416,2.216517,-4.021224
56.93645,3.209297,3.852489,28.24714,2.498989,-3.996234
56.94645,3.209297,4.469954,30.717,2.806159,-3.968172
56.95645,3.126786,5.000465,32.509,3.131249,-3.93686
56.96645,3.126786,5.435892,34.25071,3.473756,-3.902122
56.97644,3.087225,5.769639,35.42746,3.82803,-3.863842
56.98644,2.949329,5.997019,35.78539,4.185884,-3.821983
56.99644,2.949329,6.115726,36.26022,4.548487,-3.776498
57.00644,2.750396,6.125116,35.50205,4.903507,-3.727463
57.01644,2.750396,6.02698,35.1095,5.254602,-3.674917
57.02644,2.632845,5.82505,33.83158,5.592918,-3.618988
57.03643,2.340098,5.524998,31.46038,5.907522,-3.559913
57.04643,2.340098,5.134064,29.89665,6.206489,-3.497848
57.05643,2.104996,4.661291,27.06515,6.47714,-3.433076
57.06643,2.104996,4.117504,24.89,6.72604,-3.365816
57.07643,1.994227,3.51439,22.03447,6.946384,-3.296352
57.08643,1.812249,2.865012,18.70905,7.133475,-3.225017
57.09642,1.812249,2.182917,15.98066,7.293282,-3.152085
57.10642,1.66531,1.482464,12.5911,7.419192,-3.077893
57.11642,1.66531,0.7783253,9.774542,7.516938,-3.002723
57.12642,1.573756,0.08436815,6.632498,7.583263,-2.926891
57.13642,1.368042,-0.5851508,3.131565,7.614579,-2.850745
57.14642,1.368042,-1.21652,0.6060891,7.62064,-2.774539
57.15641,1.106943,-1.797207,-2.761054,7.593029,-2.698608
57.16641,1.106943,-2.31561,-4.834667,7.544683,-2.623161
57.17641,0.9950438,-2.761367,-7.065291,7.47403,-2.548421
57.18641,0.7927202,-3.125922,-9.332808,7.380702,-2.474614
57.19641,0.7927202,-3.40197,-10.437,7.276332,-2.401851
57.20641,0.6367393,-3.584654,-11.79166,7.158415,-2.330266
57.2164,0.6367393,-3.670474,-12.13494,7.037066,-2.259896
57.2264,0.5124065,-3.658175,-12.58307,6.911235,-2.190784
57.2364,0.4310249,-3.548397,-12.46949,6.786541,-2.122918
57.2464,0.4310249,-3.343962,-11.65175,6.670023,-2.056218
57.2564,0.2173988,-3.04949,-11.32837,6.556739,-1.990651
57.2664,0.2173988,-2.671612,-9.816853,6.458571,-1.926065
57.27639,0,-2.218899,-8.875597,6.369815,-1.862367
57.28639,0,-1.70074,-6.80296,6.301785,-1.799349
57.29639,0,-1.128781,-4.515123,6.256634,-1.736782
57.30639,0,-0.5154734,-2.061894,6.236015,-1.674422
57.31639,0,0.125645,0.5025799,6.241041,-1.612012
57.32639,0,0.7802876,3.12115,6.272253,-1.549289
57.33638,0,1.433934,5.735735,6.32961,-1.485993
57.34638,0,2.071632,8.286527,6.412475,-1.421869
57.35638,0,2.678468,10.71387,6.519614,-1.356672
57.36638,0,3.240797,12.96319,6.649246,-1.29018
57.37638,0,3.744753,14.97901,6.799036,-1.22219
57.38638,0,4.177551,16.71021,6.966138,-1.152528
57.39637,0,4.527905,18.11162,7.147254,-1.081056
57.40637,0,4.785579,19.14232,7.338677,-1.007669
57.41637,0,4.942358,19.76943,7.536371,-0.9323053
57.42637,0,4.991402,19.96561,7.736027,-0.854945
57.43637,0,4.928151,19.7126,7.933153,-0.7756135
57.44637,0,4.74995,18.9998,8.123151,-0.694382
57.45636,0,4.456305,17.82522,8.301403,-0.6113679
57.46636,0,4.048694,16.19477,8.463351,-0.5267344
57.47636,0,3.530711,14.12284,8.60458,-0.4406886
57.48636,0,2.908322,11.63329,8.720913,-0.3534795
57.49636,0,2.189075,8.756301,8.808475,-0.2653947
57.50636,0,1.38278,5.531119,8.863787,-0.1767569
57.51635,0,0.5008493,2.003397,8.883821,-0.08791865
57.52635,0,-0.4442607,-1.777043,8.86605,0.0007418416
57.53635,0,-1.438366,-5.753464,8.808516,0.08882699
57.54635,0,-2.466113,-9.864451,8.709871,0.1759257
57.55635,0,-3.511729,-14.04692,8.569402,0.2616197
57.56635,0,-4.558572,-18.23429,8.387059,0.3454903
57.57634,0,-5.590126,-22.3605,8.163454,0.4271249
57.58634,0,-6.589614,-26.35846,7.899869,0.5061235
57.59634,0,-7.540583,-30.16233,7.598246,0.582106
57.60634,0,-8.428033,-33.71213,7.261125,0.6547173
57.61634,0,-9.236963,-36.94785,6.891646,0.7236337
57.62634,0,-9.953963,-39.81585,6.493487,0.7885686
57.63633,0,-10.56689,-42.26754,6.070812,0.8492767
57.64633,0,-11.06536,-44.26144,5.628197,0.9055586
57.65633,0,-11.44076,-45.76306,5.170567,0.9572643
57.66633,0,-11.68651,-46.74603,4.703106,1.004295
57.67633,0,-11.79803,-47.19212,4.231185,1.046607
57.68633,0,-11.77315,-47.09258,3.76026,1.08421
57.69632,0,-11.61164,-46.44654,3.295794,1.117168
57.70632,0,-11.31561,-45.26246,2.84317,1.145599
57.71632,0,-10.88944,-43.55777,2.407592,1.169675
57.72632,0,-10.33946,-41.35784,1.994014,1.189615
57.73632,0,-9.674184,-38.69674,1.607046,1.205686
57.74632,0,-8.903773,-35.61509,1.250896,1.218195
57.75631,0,-8.040611,-32.16245,0.929271,1.227488
57.76631,0,-7.097465,-28.38986,0.6453725,1.233941
57.77631,0,-6.089142,-24.35657,0.4018068,1.237959
57.78631,0,-5.031418,-20.12567,0.2005501,1.239965
57.79631,0,-3.940397,-15.76159,0.04293418,1.240394
57.8063,0,-2.832958,-11.33183,-0.07038416,1.23969
57.8163,0,-1.725773,-6.903091,-0.1394151,1.238296
57.8263,0,-0.6355987,-2.542395,-0.164839,1.236648
57.8363,0,0.421218,1.684872,-0.1479903,1.235168
57.8463,0,1.429739,5.718954,-0.09080076,1.23426
57.8563,0,2.375444,9.501776,0.004216993,1.234302
57.86629,0,3.244944,12.97978,0.1340148,1.235642
57.87629,-0.03937687,4.026831,15.94981,0.2935129,1.238577
57.88629,-0.7051224,4.710886,16.02305,0.4537434,1.243115
57.89629,-0.7051224,5.289144,18.33609,0.6371043,1.249486
57.90629,-1.340349,5.755288,17.65976,0.8137018,1.257623
57.91629,-1.340349,6.1053,19.0598,1.0043,1.267666
57.92628,-1.811684,6.337296,18.10245,1.185324,1.279519
57.93628,-1.993662,6.45124,17.83031,1.363627,1.293155
57.94628,-1.993662,6.449543,17.82352,1.541863,1.308574
57.95628,-2.174509,6.336388,16.64751,1.708338,1.325657
57.96628,-2.174509,6.118213,15.77481,1.866086,1.344318
57.97628,-2.174509,5.802908,14.5136,2.011222,1.364431
57.98627,-2.168858,5.400453,12.92638,2.140486,1.385836
57.99627,-2.168858,4.922217,11.01344,2.25062,1.408342
58.00627,-2.010617,4.38011,9.477973,2.3454,1.431796
58.01627,-2.010617,3.787795,7.108714,2.416487,1.455961
58.02627,-1.813944,3.159524,5.38232,2.47031,1.480664
58.03627,-1.713348,2.509859,3.186045,2.502171,1.505685
58.04626,-1.713348,1.853683,0.5613399,2.507784,1.530763
58.05626,-1.547194,1.205573,-1.366485,2.494119,1.555704
58.06626,-1.547194,0.5799274,-3.869067,2.455428,1.580259
58.07626,-1.414949,-0.009296634,-5.696983,2.398458,1.604243
58.08626,-1.365216,-0.5500927,-7.661236,2.321846,1.627462
58.09626,-1.365216,-1.030482,-9.582794,2.226018,1.649722
58.10625,-1.272532,-1.440336,-10.85147,2.117503,1.670897
58.11625,-1.272532,-1.770978,-12.17404,1.995763,1.690855
58.12625,-1.170805,-2.015522,-12.74531,1.86831,1.709538
58.13625,-0.9899573,-2.168968,-12.6357,1.741953,1.726957
58.14625,-0.9899573,-2.228142,-12.8724,1.613229,1.74309
58.15625,-0.8531914,-2.192084,-12.1811,1.491418,1.758004
58.16624,-0.8531914,-2.061584,-11.6591,1.374827,1.771752
58.17624,-0.4508051,-1.839626,-9.161723,1.28321,1.784584
58.18624,0,-1.530985,-6.123941,1.22197,1.796804
58.19624,0,-1.142447,-4.569787,1.176272,1.808566
58.20624,0,-0.6822831,-2.729132,1.148981,1.820056
58.21624,0,-0.1605054,-0.6420217,1.142561,1.831482
58.22623,0,0.4115348,1.646139,1.159022,1.843072
58.23623,0,1.02121,4.084839,1.19987,1.855071
58.24623,0,1.655761,6.623044,1.266101,1.867732
58.25623,0,2.301098,9.204393,1.358145,1.881313
58.26623,0,2.942756,11.77102,1.475855,1.896072
58.27623,0,3.566562,14.26625,1.618517,1.912257
58.28622,0,4.158153,16.63261,1.784844,1.930105
